dog_id,breed_primary,breed_secondary,breed_mixed
45677462,Labrador Retriever,,TRUE
45673808,Great Pyrenees,,FALSE
45673188,Boxer,,FALSE
45672040,Rat Terrier,,TRUE
45671634,Hound,Labrador Retriever,TRUE
45670444,Golden Retriever,,FALSE
45670439,Golden Retriever,,FALSE
45669877,Chihuahua,,FALSE
45669126,Alaskan Malamute,,FALSE
45667697,Pit Bull Terrier,,FALSE
45667306,Chihuahua,,TRUE
45666375,Schnauzer,,FALSE
45665426,Black Labrador Retriever,Border Collie,TRUE
45665394,Black Labrador Retriever,Border Collie,TRUE
45657548,Mixed Breed,,TRUE
45657248,Australian Cattle Dog / Blue Heeler,,TRUE
45657228,German Shepherd Dog,Husky,TRUE
45656844,Australian Cattle Dog / Blue Heeler,,TRUE
45656603,Terrier,,TRUE
45656560,Pit Bull Terrier,Mixed Breed,TRUE
45656382,Coonhound,,TRUE
45656373,Black Labrador Retriever,Irish Wolfhound,TRUE
45656355,Black Labrador Retriever,,TRUE
45656309,Terrier,,TRUE
45656210,Terrier,Husky,TRUE
45655970,Coonhound,,FALSE
45654371,Pit Bull Terrier,,TRUE
45653797,Staffordshire Bull Terrier,,FALSE
45649944,Pug,Chihuahua,TRUE
45645565,Great Dane,Catahoula Leopard Dog,TRUE
45643488,Boxer,Pit Bull Terrier,TRUE
45642701,Pit Bull Terrier,,FALSE
45624503,Australian Cattle Dog / Blue Heeler,,TRUE
45637708,Hound,,TRUE
45637706,Labrador Retriever,Hound,TRUE
45637305,Dachshund,Chihuahua,TRUE
45634379,German Shepherd Dog,Saint Bernard,TRUE
45634374,German Shepherd Dog,Saint Bernard,TRUE
45631576,Collie,,TRUE
45628307,Pit Bull Terrier,,TRUE
45628306,Labrador Retriever,,TRUE
45627917,Pit Bull Terrier,,TRUE
45627583,Boxer,,TRUE
45627367,Labrador Retriever,,TRUE
45626992,Mixed Breed,,TRUE
45626440,Pit Bull Terrier,,TRUE
45625568,Mixed Breed,,FALSE
45625381,Pit Bull Terrier,,FALSE
45623441,Chihuahua,Terrier,TRUE
45623336,Terrier,,FALSE
45623307,Basset Hound,Pit Bull Terrier,TRUE
45618894,Shepherd,,TRUE
45617631,Pit Bull Terrier,,TRUE
45615920,Pit Bull Terrier,,TRUE
45615133,Shepherd,,TRUE
45615095,Pit Bull Terrier,,TRUE
45614887,Pit Bull Terrier,,TRUE
45613699,American Bulldog,Pit Bull Terrier,TRUE
45613177,Pit Bull Terrier,,TRUE
45609084,Pit Bull Terrier,,TRUE
45605827,Beagle,,TRUE
45605085,Coonhound,Hound,TRUE
45599055,Pit Bull Terrier,,TRUE
45597676,Pit Bull Terrier,,TRUE
45596010,Border Collie,Husky,TRUE
45593114,Bichon Frise,,FALSE
45593069,Labrador Retriever,,FALSE
45593056,Havanese,,FALSE
45592974,Havanese,,FALSE
45592949,Havanese,,FALSE
45592792,Shih Tzu,,FALSE
45592776,Shih Tzu,,FALSE
45588033,Labrador Retriever,Shepherd,TRUE
45587242,Pit Bull Terrier,,TRUE
45583190,Pit Bull Terrier,,FALSE
45582395,Great Pyrenees,,FALSE
45580696,Rhodesian Ridgeback,Hound,TRUE
45578462,Australian Shepherd,Labrador Retriever,TRUE
45576323,Australian Shepherd,Labrador Retriever,TRUE
45573046,Mountain Cur,German Shepherd Dog,TRUE
45573045,Mountain Cur,German Shepherd Dog,TRUE
45572155,Bichon Frise,Poodle,TRUE
45569395,Pit Bull Terrier,,TRUE
45566904,Jack Russell Terrier,,FALSE
45566125,Dogue de Bordeaux,,FALSE
45565350,Australian Cattle Dog / Blue Heeler,,TRUE
45564895,Rottweiler,,TRUE
45564881,Husky,,FALSE
45564448,Yorkshire Terrier,,TRUE
45563337,Pit Bull Terrier,,FALSE
45563081,Great Pyrenees,,FALSE
45560818,German Shepherd Dog,Hound,TRUE
45560478,Mastiff,Boxer,TRUE
45560479,Husky,,TRUE
45559734,Pit Bull Terrier,Mixed Breed,TRUE
45559016,Australian Cattle Dog / Blue Heeler,,FALSE
45557784,Treeing Walker Coonhound,,FALSE
45557716,Pit Bull Terrier,,FALSE
45556735,Labrador Retriever,,TRUE
45545008,Boston Terrier,Fox Terrier,TRUE
45542524,Shar-Pei,,FALSE
45542469,Rottweiler,Terrier,TRUE
45539692,Mixed Breed,,TRUE
45538884,Bullmastiff,,FALSE
45534812,Hound,Terrier,TRUE
45532201,Pit Bull Terrier,,FALSE
45531458,Pit Bull Terrier,,TRUE
45531249,Pit Bull Terrier,,FALSE
45530864,Pit Bull Terrier,,FALSE
45528113,Pit Bull Terrier,,TRUE
45527860,Beagle,Dachshund,TRUE
45524250,Weimaraner,Beagle,TRUE
45524249,Australian Shepherd,Husky,TRUE
45520194,Great Pyrenees,,FALSE
45519465,Terrier,,TRUE
45519226,Coonhound,,TRUE
45515808,Maltese,Terrier,TRUE
45515795,Pekingese,,TRUE
45515764,Cocker Spaniel,Poodle,TRUE
45515742,Pekingese,Poodle,TRUE
45515675,Pekingese,Poodle,TRUE
45515630,Schnauzer,Poodle,TRUE
45512614,American Bulldog,,TRUE
45512016,Great Pyrenees,,FALSE
45509230,Pit Bull Terrier,,TRUE
45506322,Chihuahua,,FALSE
45506145,German Shepherd Dog,,TRUE
45505674,Pit Bull Terrier,,TRUE
45505337,Boxer,Pit Bull Terrier,TRUE
45504842,German Shepherd Dog,,TRUE
45501683,Australian Cattle Dog / Blue Heeler,Jack Russell Terrier,TRUE
45501025,Labrador Retriever,,TRUE
45498637,Pit Bull Terrier,,TRUE
45497214,Mountain Cur,Boxer,TRUE
45493305,Pit Bull Terrier,Border Collie,TRUE
45491712,Pit Bull Terrier,,TRUE
45484953,Beagle,Pointer,TRUE
45483886,Pit Bull Terrier,,TRUE
45479749,Beagle,,FALSE
45456002,Pit Bull Terrier,,FALSE
45453916,Shih Tzu,Miniature Poodle,TRUE
45453902,Shih Tzu,,FALSE
45412735,Coonhound,,TRUE
45424016,Shepherd,,TRUE
45421351,Siberian Husky,Husky,TRUE
45421249,Siberian Husky,Husky,TRUE
45421166,Terrier,,FALSE
45412654,Terrier,,FALSE
45412416,Boxer,,FALSE
45412413,Great Pyrenees,,TRUE
45412385,Chihuahua,,FALSE
45412308,Australian Shepherd,Boxer,TRUE
45412111,Doberman Pinscher,Black Labrador Retriever,TRUE
45412032,Pit Bull Terrier,,FALSE
45412002,Pit Bull Terrier,,FALSE
45411981,Shepherd,Mixed Breed,TRUE
45411974,Yorkshire Terrier,,FALSE
45409988,English Pointer,,TRUE
45409939,American Bulldog,Australian Shepherd,TRUE
45404717,Pit Bull Terrier,,FALSE
45404654,Pit Bull Terrier,,FALSE
45404235,American Bulldog,,TRUE
45398507,American Bulldog,,TRUE
45391692,Terrier,,TRUE
45384952,Labrador Retriever,Staffordshire Bull Terrier,TRUE
45383416,Shepherd,,TRUE
45383387,Terrier,Boxer,TRUE
45383127,American Bulldog,,TRUE
45378227,Mixed Breed,,TRUE
45378228,Pit Bull Terrier,,TRUE
45378229,Jack Russell Terrier,,TRUE
45373189,Mixed Breed,,FALSE
45373130,Australian Shepherd,Collie,TRUE
45373143,Treeing Walker Coonhound,,FALSE
45373076,Cattle Dog,,TRUE
45372608,Black and Tan Coonhound,Doberman Pinscher,TRUE
45372561,Treeing Walker Coonhound,,FALSE
45372506,Coonhound,,TRUE
45372353,Labrador Retriever,Weimaraner,TRUE
45372350,Terrier,,TRUE
45372150,Mixed Breed,,FALSE
45372124,Mixed Breed,,FALSE
45372120,Mixed Breed,,FALSE
45362455,Terrier,,TRUE
45362180,Pit Bull Terrier,,TRUE
45362100,Labrador Retriever,,FALSE
45361598,Rat Terrier,,FALSE
45360260,American Staffordshire Terrier,,TRUE
45341513,Labrador Retriever,Coonhound,TRUE
45356008,Chihuahua,,TRUE
45350413,Pit Bull Terrier,,FALSE
45350040,Pit Bull Terrier,,FALSE
45349749,Miniature Schnauzer,Schnauzer,TRUE
45349577,Husky,Labrador Retriever,TRUE
45349534,Husky,Labrador Retriever,TRUE
45348681,Rhodesian Ridgeback,,TRUE
45348627,Pit Bull Terrier,,FALSE
45348517,Pomeranian,,FALSE
45341974,Miniature Schnauzer,,FALSE
45340712,Pit Bull Terrier,,TRUE
45340035,Chihuahua,Terrier,TRUE
45340024,Boxer,Terrier,TRUE
45337312,Lhasa Apso,,FALSE
45337314,Maltese,Poodle,TRUE
45336513,Treeing Walker Coonhound,,FALSE
45336512,Beagle,Terrier,TRUE
45335230,Pug,Beagle,TRUE
45335179,Labrador Retriever,,FALSE
45334785,Terrier,Shih Tzu,TRUE
45334689,Chihuahua,Terrier,TRUE
45334302,Pit Bull Terrier,,FALSE
45331193,Shepherd,,TRUE
45327950,Labrador Retriever,Hound,TRUE
45327373,Staffordshire Bull Terrier,,FALSE
45322220,Pit Bull Terrier,,TRUE
45321789,Retriever,Terrier,TRUE
45321161,Shepherd,,FALSE
45314146,Mixed Breed,,TRUE
45310334,Pit Bull Terrier,,TRUE
45310297,Pit Bull Terrier,,TRUE
45310276,Pit Bull Terrier,,TRUE
45310262,Chihuahua,,TRUE
45309092,Pit Bull Terrier,,FALSE
45308987,Boxer,,TRUE
45308936,Labrador Retriever,Pit Bull Terrier,TRUE
45305308,Chihuahua,Yorkshire Terrier,TRUE
45305309,German Shepherd Dog,,FALSE
45303863,Treeing Walker Coonhound,,FALSE
45296015,Terrier,Chihuahua,TRUE
45295500,Labrador Retriever,,FALSE
45295432,Pit Bull Terrier,,TRUE
45295215,Pit Bull Terrier,Beagle,TRUE
45294662,Golden Retriever,,FALSE
45290690,Shepherd,,TRUE
45290681,Pit Bull Terrier,,FALSE
45290329,Akita,Keeshond,TRUE
45290145,Shih Tzu,,FALSE
45287347,Cockapoo,,TRUE
45281782,Pit Bull Terrier,,TRUE
45280825,Shiba Inu,,TRUE
45280194,Coonhound,,FALSE
45278177,Black Labrador Retriever,,FALSE
45278170,Yellow Labrador Retriever,,FALSE
45278151,Chocolate Labrador Retriever,,FALSE
45277712,Labrador Retriever,,TRUE
45276102,Poodle,,FALSE
45276039,American Staffordshire Terrier,Boxer,TRUE
45274084,Maltese,,FALSE
45272927,Terrier,,TRUE
45270685,Labrador Retriever,Mixed Breed,TRUE
45270254,Retriever,Australian Cattle Dog / Blue Heeler,TRUE
45270192,Plott Hound,Shepherd,TRUE
45270190,Plott Hound,Shepherd,TRUE
45269911,Pit Bull Terrier,Boxer,TRUE
45269842,Saint Bernard,Mountain Cur,TRUE
45269816,American Staffordshire Terrier,Pit Bull Terrier,TRUE
45269403,Rottweiler,,FALSE
45269345,Rottweiler,,FALSE
45268459,Labrador Retriever,Mixed Breed,TRUE
45266889,Terrier,,TRUE
45265119,American Eskimo Dog,Poodle,TRUE
45263979,Shih Tzu,,FALSE
45255090,Boxer,,TRUE
45251062,Labrador Retriever,,TRUE
45251033,Terrier,Shepherd,TRUE
45243873,Spaniel,,FALSE
45241840,Bull Terrier,Terrier,TRUE
45239040,Collie,,TRUE
45238884,Spaniel,,TRUE
45234454,Chihuahua,,TRUE
45232920,German Shepherd Dog,,FALSE
45228404,Bloodhound,,TRUE
45225141,Pit Bull Terrier,,TRUE
45221195,Beagle,,FALSE
45221147,Treeing Walker Coonhound,,FALSE
45220959,Labrador Retriever,Pit Bull Terrier,TRUE
45215599,Black Mouth Cur,,TRUE
45215322,Shepherd,Labrador Retriever,TRUE
45214921,Mastiff,,TRUE
45210315,Pit Bull Terrier,Labrador Retriever,TRUE
45209881,Great Pyrenees,American Bulldog,TRUE
45209897,Pit Bull Terrier,,TRUE
45209794,Labrador Retriever,,TRUE
45209185,Pit Bull Terrier,,TRUE
45207390,Husky,Shepherd,TRUE
45204162,Staffordshire Bull Terrier,,FALSE
45204127,Staffordshire Bull Terrier,,FALSE
45203565,Boxer,,TRUE
45197688,Pit Bull Terrier,,TRUE
45197339,Pit Bull Terrier,,FALSE
45197319,Golden Retriever,,FALSE
45192187,German Shepherd Dog,Boxer,TRUE
45191691,Pekingese,,FALSE
45191684,Pekingese,,FALSE
45191670,Pug,Beagle,TRUE
45186798,Rottweiler,,TRUE
45186743,Rottweiler,,TRUE
45184066,Scottish Terrier,,TRUE
45183927,Labrador Retriever,Pit Bull Terrier,TRUE
45176165,Siberian Husky,,FALSE
45175326,Hound,,FALSE
45175191,Pit Bull Terrier,,FALSE
45175011,Mountain Cur,,TRUE
45174922,Akita,Rottweiler,TRUE
45174898,Terrier,,TRUE
45174881,Terrier,,TRUE
45174842,Pit Bull Terrier,Labrador Retriever,TRUE
45169095,Mastiff,,TRUE
45169105,Mixed Breed,,FALSE
45168865,Chihuahua,Mixed Breed,TRUE
45167020,Labrador Retriever,Terrier,TRUE
45166674,Chihuahua,,TRUE
45163710,Shepherd,,TRUE
45160428,Terrier,Labrador Retriever,TRUE
45160107,Pit Bull Terrier,,FALSE
45159716,Terrier,,TRUE
45159690,Pit Bull Terrier,,TRUE
45159569,Boxer,,TRUE
45159480,Boxer,,TRUE
45159387,Pit Bull Terrier,,TRUE
45159232,American Bulldog,Terrier,TRUE
45159141,Pit Bull Terrier,,TRUE
45158804,Labrador Retriever,Terrier,TRUE
45158355,Terrier,,TRUE
45158368,Pit Bull Terrier,,TRUE
45158222,Terrier,,TRUE
45158062,Terrier,,TRUE
45157825,Labrador Retriever,Terrier,TRUE
45157528,Terrier,,TRUE
45155710,Terrier,,TRUE
45155665,Boxer,Terrier,TRUE
45155373,Pit Bull Terrier,Mixed Breed,TRUE
45155282,Pit Bull Terrier,,FALSE
45155039,Pit Bull Terrier,,TRUE
45154387,Pit Bull Terrier,Boxer,TRUE
45154267,Golden Retriever,Poodle,TRUE
45154214,Cocker Spaniel,Poodle,TRUE
45154191,Bichon Frise,Shih Tzu,TRUE
45154167,Bichon Frise,,FALSE
45154140,Schnauzer,Poodle,TRUE
45153504,Boxer,,TRUE
45153416,Cane Corso,Mastiff,TRUE
45146377,Borzoi,,TRUE
45146364,American Bulldog,,TRUE
45139013,Jack Russell Terrier,,TRUE
45132618,Bull Terrier,,FALSE
45132244,Siberian Husky,,FALSE
44982071,Boxer,,TRUE
44818388,Pit Bull Terrier,Labrador Retriever,TRUE
45122526,Whippet,,TRUE
45121948,Shepherd,,TRUE
45120552,Shepherd,,TRUE
45121637,Terrier,,TRUE
45121636,Shepherd,Labrador Retriever,TRUE
45121134,Pit Bull Terrier,,TRUE
45121132,Pit Bull Terrier,,TRUE
45120270,Maltese,,FALSE
45115722,English Setter,American Staffordshire Terrier,TRUE
45113097,Hound,,TRUE
45113079,Boxer,Terrier,TRUE
45107083,Labrador Retriever,Hound,TRUE
45107061,Pit Bull Terrier,,TRUE
45106839,Pit Bull Terrier,,FALSE
45096932,Boxer,Terrier,TRUE
45095748,Pit Bull Terrier,,FALSE
45095212,Pit Bull Terrier,,TRUE
45092269,Australian Cattle Dog / Blue Heeler,Husky,TRUE
45087839,Boxer,Pit Bull Terrier,TRUE
45087773,Chihuahua,,FALSE
45087690,Australian Cattle Dog / Blue Heeler,,TRUE
45086944,Terrier,,TRUE
45086886,Retriever,,TRUE
45086830,Golden Retriever,,FALSE
45086625,Labrador Retriever,,TRUE
45086479,German Shorthaired Pointer,,FALSE
45084041,Labrador Retriever,Hound,TRUE
45082723,Chihuahua,,TRUE
45031076,Labrador Retriever,,TRUE
45078398,Boxer,,TRUE
45078308,Boxer,Hound,TRUE
45073579,Black Labrador Retriever,Pit Bull Terrier,TRUE
45071834,Pit Bull Terrier,,FALSE
45070397,Golden Retriever,,FALSE
45064969,Greyhound,Coonhound,TRUE
45059027,German Shepherd Dog,,FALSE
45054844,Hound,,TRUE
45053496,Hound,,FALSE
45046358,Poodle,,TRUE
45042610,Jack Russell Terrier,,FALSE
45031122,Pit Bull Terrier,,TRUE
45031427,Labrador Retriever,,TRUE
45031204,American Staffordshire Terrier,,TRUE
45031155,Anatolian Shepherd,Mixed Breed,TRUE
45031114,Jack Russell Terrier,Beagle,TRUE
45030611,Boxer,,FALSE
45026857,Shepherd,,TRUE
45015240,Pembroke Welsh Corgi,,TRUE
45011645,Labrador Retriever,,TRUE
45007360,Pit Bull Terrier,,FALSE
45004154,Pit Bull Terrier,,FALSE
45004121,Pit Bull Terrier,,TRUE
45004096,Pit Bull Terrier,,FALSE
44990581,Chihuahua,,FALSE
44990270,Rat Terrier,,FALSE
44990257,Rat Terrier,,FALSE
44982028,Shepherd,Labrador Retriever,TRUE
44978634,American Bulldog,,TRUE
44976622,Shepherd,,TRUE
44973375,Boxer,Labrador Retriever,TRUE
44972906,Labrador Retriever,Rhodesian Ridgeback,TRUE
44972695,Boxer,,FALSE
44971775,German Shepherd Dog,,TRUE
44971737,Mountain Cur,,TRUE
44967204,Maltese,Chihuahua,TRUE
44967207,American Bulldog,Labrador Retriever,TRUE
44966798,Labrador Retriever,,TRUE
44963486,Boxer,Pit Bull Terrier,TRUE
44954797,Havanese,,FALSE
44954069,Pekingese,,FALSE
44953936,Pekingese,,FALSE
44952339,Mixed Breed,Terrier,TRUE
44952117,Chihuahua,,TRUE
44951791,Boxer,,TRUE
44947863,Great Dane,,TRUE
44946230,Akita,Siberian Husky,TRUE
44945191,Terrier,American Bulldog,TRUE
44944382,Pit Bull Terrier,Husky,TRUE
44944267,Corgi,,TRUE
44944177,Mixed Breed,,TRUE
44943250,Labrador Retriever,,TRUE
44943155,American Bulldog,English Bulldog,TRUE
44942785,Spaniel,,TRUE
44942267,Collie,,TRUE
44941182,Boxer,,TRUE
44938709,Labrador Retriever,Pit Bull Terrier,TRUE
44932526,Greyhound,Coonhound,TRUE
44923260,Boxer,Shar-Pei,TRUE
44908562,Pit Bull Terrier,,TRUE
44906240,Plott Hound,,TRUE
44906198,American Bulldog,Pit Bull Terrier,TRUE
44906080,Mountain Cur,,FALSE
44897507,Terrier,Beagle,TRUE
44889405,Greyhound,Hound,TRUE
44887404,Great Pyrenees,,FALSE
44880643,Schnauzer,,FALSE
44880556,Bichon Frise,Shih Tzu,TRUE
44873897,American Bulldog,Boxer,TRUE
44865338,German Shepherd Dog,,FALSE
44865339,German Shepherd Dog,Labrador Retriever,TRUE
44863232,Labrador Retriever,Terrier,TRUE
44863224,Terrier,,FALSE
44853326,Bluetick Coonhound,,FALSE
44846662,Black Labrador Retriever,,FALSE
44843331,Pit Bull Terrier,,FALSE
44837728,Schnauzer,,FALSE
44833890,Treeing Walker Coonhound,,FALSE
44833891,Treeing Walker Coonhound,,FALSE
44833892,Labrador Retriever,,TRUE
44830357,Pit Bull Terrier,Boxer,TRUE
44822880,Yorkshire Terrier,Wirehaired Terrier,TRUE
44822453,Pit Bull Terrier,,TRUE
44817126,Pit Bull Terrier,,TRUE
44817109,Boxer,Pit Bull Terrier,TRUE
44817089,Retriever,Shepherd,TRUE
44817080,Boxer,,TRUE
44809908,Shih Tzu,,FALSE
44809837,Shih Tzu,,FALSE
44809510,Labrador Retriever,,TRUE
44808106,Labrador Retriever,,TRUE
44807527,Terrier,Boxer,TRUE
44804650,Shih Tzu,,FALSE
44804356,Shih Tzu,,FALSE
44804283,Shih Tzu,,FALSE
44804262,Shih Tzu,,FALSE
44804124,English Bulldog,,FALSE
44804111,Chihuahua,,FALSE
44801123,Toy Fox Terrier,Chihuahua,TRUE
44798759,Pit Bull Terrier,,TRUE
44786910,Great Dane,Labrador Retriever,TRUE
44786496,Shepherd,,TRUE
44779709,Border Collie,Shepherd,TRUE
44772014,Great Pyrenees,,FALSE
44771764,German Shorthaired Pointer,,FALSE
44771625,Pit Bull Terrier,,TRUE
44762406,American Bulldog,American Staffordshire Terrier,TRUE
44759803,Staffordshire Bull Terrier,,FALSE
44750987,Mixed Breed,Terrier,TRUE
44746900,Cocker Spaniel,,TRUE
44746708,Terrier,Boxer,TRUE
44746183,Basenji,,FALSE
44745960,Boxer,American Bulldog,TRUE
44744688,Cairn Terrier,,TRUE
44741646,Pit Bull Terrier,,FALSE
44737965,Boxer,,FALSE
44730726,Boxer,,TRUE
44723844,Shepherd,,TRUE
44723841,Shar-Pei,Shepherd,TRUE
44711759,Pit Bull Terrier,American Bulldog,TRUE
44706643,Greyhound,,TRUE
44706646,Boxer,,TRUE
44706647,Pit Bull Terrier,,FALSE
44706648,Italian Greyhound,Boxer,TRUE
44688219,Border Collie,Australian Shepherd,TRUE
44686827,Labrador Retriever,,TRUE
44682435,Retriever,Pit Bull Terrier,TRUE
44682419,Shepherd,Retriever,TRUE
44682282,Catahoula Leopard Dog,,TRUE
44682188,Chow Chow,,TRUE
44679801,American Staffordshire Terrier,,TRUE
44678743,Coton de Tulear,,FALSE
44674955,German Shepherd Dog,Black Labrador Retriever,TRUE
44662491,Maltese,Yorkshire Terrier,TRUE
44672983,Hound,,TRUE
44671741,Pit Bull Terrier,,TRUE
44671422,Australian Shepherd,,TRUE
44669388,Cane Corso,,TRUE
44663967,Hound,Terrier,TRUE
44644475,Pit Bull Terrier,,TRUE
44642029,Boxer,,TRUE
44636882,Pit Bull Terrier,,FALSE
44636871,Pit Bull Terrier,,FALSE
44636479,Labrador Retriever,,FALSE
44633136,Labrador Retriever,,TRUE
44631855,Labrador Retriever,,TRUE
44631651,American Bulldog,,FALSE
44629669,Chihuahua,,FALSE
44627406,American Bulldog,Dalmatian,TRUE
44623251,Pit Bull Terrier,,FALSE
44618628,Black and Tan Coonhound,,FALSE
44618485,Border Collie,,TRUE
44614813,Pit Bull Terrier,,TRUE
44613129,Beagle,Treeing Walker Coonhound,TRUE
44611660,Pit Bull Terrier,,TRUE
44603664,Terrier,,TRUE
44589816,Mixed Breed,,TRUE
44582826,Pit Bull Terrier,,FALSE
44576155,Pointer,Hound,TRUE
44531595,Pit Bull Terrier,American Staffordshire Terrier,TRUE
44571490,Boxer,,TRUE
44569476,Rottweiler,,FALSE
44565818,Shepherd,Pit Bull Terrier,TRUE
44565815,Golden Retriever,,FALSE
44562316,Pit Bull Terrier,Beagle,TRUE
44553821,Mixed Breed,,TRUE
44543836,Mixed Breed,,FALSE
44541572,Pharaoh Hound,Boxer,TRUE
44539210,Labrador Retriever,Poodle,TRUE
44538063,Great Dane,,TRUE
44538047,American Bulldog,,TRUE
44537468,Black Mouth Cur,,TRUE
44536265,Yellow Labrador Retriever,,TRUE
44532362,American Staffordshire Terrier,,TRUE
44532338,American Staffordshire Terrier,,TRUE
44532300,American Staffordshire Terrier,,TRUE
44532277,American Staffordshire Terrier,,TRUE
44532245,American Staffordshire Terrier,,TRUE
44531996,American Staffordshire Terrier,,TRUE
44531976,American Bulldog,,TRUE
44531955,American Staffordshire Terrier,,TRUE
44531948,American Staffordshire Terrier,,TRUE
44531923,American Staffordshire Terrier,,TRUE
44531892,Pit Bull Terrier,,FALSE
44531834,Pit Bull Terrier,,TRUE
44531809,Pit Bull Terrier,,TRUE
44521507,German Shepherd Dog,,FALSE
44528798,Chihuahua,,FALSE
44527266,Boxer,,TRUE
44527222,Boxer,,TRUE
44526513,Pit Bull Terrier,,TRUE
44522067,Labrador Retriever,Terrier,TRUE
44520656,Husky,Shepherd,TRUE
44519370,Labrador Retriever,Terrier,TRUE
44519341,Chihuahua,,FALSE
44512488,Coonhound,,TRUE
44510612,Labrador Retriever,Mountain Cur,TRUE
44510198,Boxer,Mixed Breed,TRUE
44508399,American Staffordshire Terrier,,TRUE
44481250,Labrador Retriever,Pit Bull Terrier,TRUE
44466668,Shepherd,Boxer,TRUE
44461365,Newfoundland Dog,,FALSE
44461247,Pit Bull Terrier,,TRUE
44457370,Labrador Retriever,Pit Bull Terrier,TRUE
44457361,Terrier,,TRUE
44457271,Pit Bull Terrier,,TRUE
44453575,Maltese,,TRUE
44434059,American Bulldog,Terrier,TRUE
44429556,American Staffordshire Terrier,Pit Bull Terrier,TRUE
44428287,Labrador Retriever,Pit Bull Terrier,TRUE
44426237,Labrador Retriever,,FALSE
44425228,Pit Bull Terrier,,FALSE
44420874,Treeing Walker Coonhound,,FALSE
44417171,American Staffordshire Terrier,,TRUE
44414898,German Shepherd Dog,,FALSE
44413770,Pit Bull Terrier,Mixed Breed,TRUE
44411059,Miniature Pinscher,,TRUE
44403455,Greyhound,,FALSE
44403101,Shepherd,,FALSE
44402664,Pit Bull Terrier,,TRUE
44388479,Labrador Retriever,,TRUE
44387172,Chocolate Labrador Retriever,Pit Bull Terrier,TRUE
44382651,Terrier,,TRUE
44364694,German Shepherd Dog,,FALSE
44377675,Weimaraner,,TRUE
44372010,German Shepherd Dog,,FALSE
44371992,Pit Bull Terrier,,TRUE
44371960,Hound,,TRUE
44358267,Treeing Walker Coonhound,,FALSE
44327498,Bull Terrier,,FALSE
44294105,German Shepherd Dog,Greyhound,TRUE
44292679,Pit Bull Terrier,,TRUE
44284065,American Bulldog,,TRUE
44275575,Terrier,,TRUE
44274432,Sheep Dog,,TRUE
44274328,Shepherd,Border Collie,TRUE
44274226,Pit Bull Terrier,,FALSE
44271117,American Bulldog,,TRUE
44266113,Labrador Retriever,Great Dane,TRUE
44257214,Labrador Retriever,Pointer,TRUE
44257042,Shetland Sheepdog / Sheltie,,FALSE
44249743,German Shepherd Dog,,TRUE
44246283,Pit Bull Terrier,,TRUE
44241402,Chihuahua,,TRUE
44230622,Pit Bull Terrier,Labrador Retriever,TRUE
44230466,Pit Bull Terrier,,TRUE
44223748,Shih Tzu,,FALSE
44221395,Pointer,,TRUE
44213408,Pit Bull Terrier,,TRUE
44211211,Greyhound,Coonhound,TRUE
44204715,Shih Tzu,,TRUE
44200272,Shih Tzu,,FALSE
44197638,Pit Bull Terrier,,TRUE
44185947,Labrador Retriever,Husky,TRUE
44185907,Labrador Retriever,Husky,TRUE
44174752,Boxer,,TRUE
44172276,Redbone Coonhound,English Coonhound,TRUE
44168295,Shepherd,,TRUE
44163950,Pit Bull Terrier,,TRUE
44159561,Pit Bull Terrier,Labrador Retriever,TRUE
44151320,Pit Bull Terrier,,TRUE
44144337,Labrador Retriever,,TRUE
44135718,German Shepherd Dog,,TRUE
44133946,Basset Hound,Pit Bull Terrier,TRUE
44123151,Bernese Mountain Dog,,FALSE
44116763,Pit Bull Terrier,,FALSE
44104400,German Shepherd Dog,,TRUE
44094131,Pit Bull Terrier,,FALSE
44093699,Boxer,,TRUE
44068395,Shepherd,,TRUE
44067746,Retriever,,TRUE
44063608,Australian Cattle Dog / Blue Heeler,Beagle,TRUE
44060291,Chihuahua,,FALSE
44059285,American Staffordshire Terrier,,FALSE
44051148,Pit Bull Terrier,,TRUE
44048310,Australian Cattle Dog / Blue Heeler,Beagle,TRUE
44048311,Australian Cattle Dog / Blue Heeler,Beagle,TRUE
44048312,Australian Cattle Dog / Blue Heeler,Beagle,TRUE
44039250,Pit Bull Terrier,,TRUE
44038888,Boxer,,TRUE
44038877,Rottweiler,German Shepherd Dog,TRUE
44032445,Pit Bull Terrier,,TRUE
44027311,Mixed Breed,,TRUE
44025534,English Bulldog,Beagle,TRUE
44024398,Bichon Frise,,FALSE
44008522,American Staffordshire Terrier,Boxer,TRUE
44007074,Pit Bull Terrier,,TRUE
44005032,Labrador Retriever,,FALSE
43994816,Husky,,FALSE
43991743,Staffordshire Bull Terrier,,TRUE
43985943,Pit Bull Terrier,,FALSE
43978932,Boxer,Mixed Breed,TRUE
43972440,Boxer,Pit Bull Terrier,TRUE
43954449,Cattle Dog,Pit Bull Terrier,TRUE
43953891,Shepherd,Boxer,TRUE
43945576,Terrier,Labrador Retriever,TRUE
43945539,Labrador Retriever,,TRUE
43945211,Labrador Retriever,Terrier,TRUE
43940048,Shepherd,,TRUE
43939259,Boxer,,TRUE
43934408,Labrador Retriever,,TRUE
43913578,Hound,Shepherd,TRUE
43911132,Labrador Retriever,,TRUE
43905631,Great Pyrenees,,FALSE
43887668,Belgian Shepherd / Malinois,,TRUE
43884508,Pit Bull Terrier,,TRUE
